Title,Authors,DOI,DOI link,Venue,Citation count,Year,Abstract summary
"Corporate Sustainability in India: ESG Practices, Net-Zero Strategies, and the Path to a Green Economy","Rahul Sharma, Dr. Janmejay Shukla, Dr. Kanchan Tolani, Akhilesh Ingle, Rohit Sharma, Khushi Manekar",10.63278/1516,https://doi.org/10.63278/1516,Metallurgical & Materials Engineering,0,2025,"This paper discusses the challenges and drivers of corporate sustainability and ESG practices in India to facilitate net-zero emissions, but does not specifically address social sustainability reporting in software services."
Challenges in Adopting and Sustaining Microservice-based Software Development,"Padmal Vitharana, Shahir A. Daya",10.1145/3649402,https://doi.org/10.1145/3649402,Queue,0,2024,This paper is not relevant to the query about social sustainability reporting readiness in software services.
From Shareholder Primacy to Stakeholder Approach: Readiness of Indian Firms for Value Creation and Distribution,"S. Chaudhari, Ruchika Yadav, S. Uma",10.1177/23949643241302950,https://doi.org/10.1177/23949643241302950,Journal of Creating Value,0,2024,"The paper discusses the readiness of Indian firms to adopt a stakeholder approach and create/distribute value for their stakeholders, rather than focusing solely on shareholders."
Preparedness for Mandatory CSR Reporting of Multinational Companies: Case of the Czech Republic,"Renta Skýpalová, H. Bohušová, Milan Křápek",10.28991/esj-2024-08-03-013,https://doi.org/10.28991/esj-2024-08-03-013,Emerging Science Journal,0,2024,The paper evaluates the preparedness of multinational companies in the Czech Republic for mandatory non-financial reporting on CSR activities.
Chains of Social Sustainability and the Potential of the DPSIR Framework,Stefan Mann,10.1002/sres.3155,https://doi.org/10.1002/sres.3155,Systems research and behavioral science,0,2025,The DPSIR framework can be applied to structure and clarify causal chains for social sustainability issues.
Developing and testing a Tool for Rapid Assessment of Sustainability in Organisations,"Rodrigo Lozano, María Barreiro-Gen",10.1002/bse.3875,https://doi.org/10.1002/bse.3875,Business Strategy and the Environment,0,2024,The paper develops and tests a rapid sustainability assessment framework to help organizations address sustainability challenges and drivers.
Sustainability reporting in selected automotive companies,"Aleksandra Kamińska-Witkowska, Magdalena Kaźmierczak",10.2478/emj-2024-0028,https://doi.org/10.2478/emj-2024-0028,Engineering Management in Production and Services,0,2024,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it focuses on sustainability reporting in the automotive industry."
Beyond apples and oranges: unraveling the complexity in corporate sustainability reporting,"Timothy Hedley, Barbara Porco, T. Keiningham, Lerzan Aksoy, Leigh Anne Statuto, Muslim Amin",10.1108/josm-12-2023-0505,https://doi.org/10.1108/josm-12-2023-0505,Journal of Service Management,0,2024,"The paper examines the lack of standardization in corporate sustainability reporting, which creates challenges in evaluating and comparing companies' sustainability performance."
Unpacking the Role of Big Data Analytics Capability in Sustainable Business Performance: Insights from Digital Sustainability Reporting Readiness in Latvia,Jekaterina Novicka,10.3390/su17083666,https://doi.org/10.3390/su17083666,Sustainability,0,2025,"Big data analytics capability enables digital sustainability reporting, which mediates the relationship between sustainability and business performance."
What Strengthens Social Sustainability in Logistics in the Age of Industry 4.0? Analysis and Modelling of the Enablers,"V. .. Sharma, Chirag Malik, Surya Prakash, Ranbir Singh",10.33889/ijmems.2025.10.5.067,https://doi.org/10.33889/ijmems.2025.10.5.067,"International journal of mathematical, engineering and management sciences",0,2025,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It analyzes enablers for social sustainability in the logistics industry in the age of Industry 4.0.
Sustainability Reporting in the Opinion of Managers in Food Companies in Poland,"M. Ganc, Tomasz Felczak",10.3390/su17073075,https://doi.org/10.3390/su17073075,Sustainability,0,2025,"The paper examines the perceptions of managers in the Polish food industry regarding sustainability reporting, finding challenges in complexity of reporting frameworks and lack of knowledge and resources."
Opportunities and Challenges of Social Entrepreneurship in the Present Era,Dr. Satpal,10.52783/tjjpt.v44.i4.1752,https://doi.org/10.52783/tjjpt.v44.i4.1752,Tuijin Jishu/Journal of Propulsion Technology,0,2023,"This paper discusses the opportunities and challenges of social entrepreneurship in India, but does not address social sustainability reporting readiness in software services."
Voluntary Social Disclosure in an Emerging Country: The Case of Brazil,"José Vale, Ana Santos, Maria C. Tavares, Rui Bertuzi",10.3390/admsci14120339,https://doi.org/10.3390/admsci14120339,Administrative Sciences,0,2024,The paper examines factors influencing the quality of voluntary social disclosure in sustainability reports of Brazilian companies.
Rational purpose requirement and sustainability reporting assurance,"Pieter Conradie, Karin Barac",10.1108/sampj-04-2024-0399,https://doi.org/10.1108/sampj-04-2024-0399,"Sustainability Accounting, Management and Policy Journal",0,2025,The paper examines the potential of the rational purpose requirement to promote sustainability reporting assurance as an accountability mechanism.
Drivers of Mandatory and Non-Mandatory Internet Corporate Reporting in Public and Private Sector Indian Companies,Harmandeep Singh,10.17010/pijom/2022/v15i12/172600,https://doi.org/10.17010/pijom/2022/v15i12/172600,Prabandhan Indian Journal of Management,0,2022,This paper is not directly relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers.
Factors influencing the choice to declare CSR reporting stand-ards: Evidence from Baltic public companies,"V. Aleknevičienė, Dalia Juočiūnienė, Danutė Zinkevičienė",10.24136/eq.3241,https://doi.org/10.24136/eq.3241,Equilibrium. Quarterly Journal of Economics and Economic Policy,0,2024,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it focuses on factors influencing the choice to declare CSR reporting standards in Baltic public companies."
Indian mining industry: exploring the significance of social audit in fostering sustainable corporate social responsibility,"Trilochana Dash, C. K. Sahoo",10.1108/srj-01-2024-0020,https://doi.org/10.1108/srj-01-2024-0020,Social Responsibility Journal,0,2025,"This paper is not directly relevant to the query about social sustainability reporting readiness in software services, as it focuses on the relationship between social audit, corporate social innovation, and sustainable corporate social responsibility in the Indian mining industry."
Effectiveness of sustainability communication on stakeholder engagement: A multi‐method qualitative assessment of sustainable development,"Soni Agrawal, Arghya Ray, Nirpendra P. Rana",10.1002/csr.2992,https://doi.org/10.1002/csr.2992,Corporate Social Responsibility and Environmental Management,0,2024,This paper is not directly relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers. The paper examines the effectiveness of sustainability communication on stakeholder engagement more broadly.
The determinants influencing the extent and quality of corporate social responsibility disclosure,"Hien Nguyen Thi Thu, Thao Bui Thi Thu, Tan Mai Van, Tuan Dang Anh",10.21511/imfi.22(2).2025.08,https://doi.org/10.21511/imfi.22(2).2025.08,Investment Management & Financial Innovations,0,2025,"The determinants of corporate social responsibility disclosure extent and quality include board independence, awards, company size, and financial performance."
Nexus Between Sustainability Reporting and Financial Performance: Evidence from the Indian Banking Sector,"Ridhi Kalani, Manish Didwania",10.52783/tjjpt.v44.i3.384,https://doi.org/10.52783/tjjpt.v44.i3.384,Tuijin Jishu/Journal of Propulsion Technology,0,2023,This paper is not relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers.
The challenge of integrating a CSR plan with the business strategy of a B2B firm: case of a leading reinsurance company,"Shalini Pathak Tiwari, Ashish Kumar Tiwari",10.1108/sajbs-07-2024-0288,https://doi.org/10.1108/sajbs-07-2024-0288,South Asian Journal of Business Studies,0,2025,This paper is not directly relevant to the query about social sustainability reporting readiness in software services. It discusses a teaching case study on integrating corporate social responsibility (CSR) with business strategy in a B2B reinsurance company context.
A survey of XBRL adoption impact on financial software development processes and software quality,"M. Cerqueira, Paulo Caetano",10.1504/ijbis.2020.10020127,https://doi.org/10.1504/ijbis.2020.10020127,International Journal of Business Information Systems,0,2020,This paper is not relevant to the query about social sustainability reporting readiness in software services and its challenges and drivers.
