standard,year,topic2,topic3,company_name,company_isin,req_type,comp_name,exists,value,material
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"gender distribution at top management in the prior period, in percentage",True,male: 74.70; female: 25.30,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"total number of employees, broken down by gender (male, female, other, not reported) in full time equivalents (FTE)",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"if not all non-employees are paid an adequate wage in line with applicable benchmarks, disclosure of concerned countries with the respective percentages of non-employees that earn below the applicable adequate wage benchmark",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,disclosure whether all its non-employees are covered by social protection against loss of income due to parental leave through public or private programs,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,disclosure whether the non-employee numbers are reported at the end of the reporting period; as an average across the reporting period; or using another methodology,False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,mandatory,disclosure whether all its employees are covered by social protection against loss of income due to unemployment starting from when the own worker is working for the undertaking through public or private programs,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,a description of the methodologies used to compile the non-employee data,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,total number of permanent employees by headcount,False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"if not all non-employees are covered by social protection, disclosure of concerned countries with the respective types of non-employees that do not have social protection regarding to one or more types of life events (sickness, unemployment starting from when the own worker is working for the company, employment injury and acquired disability, parental leave, retirement)",False,,True
esrs_v2,2023,own workforce metrics,health and safety,Nemetschek,DE0006452907,mandatory,"rate of recordable work-related accidents (injuries), where applicable broken down between employees and non-employees in the undertaking's own workforce (per 1.000.000 working hours)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,rate of employee turnover in the reporting period,True,6.70,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,mandatory,annual total remuneration ratio of the highest paid individual to the median annual total remuneration for all employees (excluding the highest paid individual),False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"any contextual information necessary to understand the ""disability"" data and how it has been compiled (methodology) (e.g. information about the impact of different legal definitions of persons with disabilities in the different countries in which the undertaking has operations)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,total number of employees in the reporting period by head count,True,3403,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,total number of permanent employees by FTE,False,,True
esrs_v2,2023,own workforce metrics,work-life balance,Nemetschek,DE0006452907,mandatory,percentage of entitled employees that took family-related leave,False,,True
esrs_v2,2023,own workforce metrics,health and safety,Nemetschek,DE0006452907,voluntary,"number of fatalities as a result of work-related injuries, where applicable broken down between employees and non-employees in the undertaking's own workforce",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"gender pay gap between employees by function (such as technical, administrative, production) broken down by complementary components",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"gender pay gap between employees by function (such as technical, administrative, production) broken down by variable components",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"gender pay gap between employees by level (such as senior management, middle management) broken down by ordinary basic salary",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,mandatory,"any contextual information necessary to understand the ""renumeration"" data and how it has been compiled (methodology)",True,"Executive Board members of Nemetschek SE participate in one-year Short Term Incentive Plans (STIP) and Long Term Incentive Plans (LTIP), that are part of the variable, performance-related remuneration system of the Group",True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Nemetschek,DE0006452907,mandatory,for the European Economic Area (EEA): whether it has one or more collective bargaining agreements,False,,True
esrs_v2,2023,own workforce metrics,training,Nemetschek,DE0006452907,voluntary,percentage of non-employees that participated in regular performance and career development reviews,False,,True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Nemetschek,DE0006452907,mandatory,"the existence of any agreement with its employees for representation by a European Works Council (EWC), an Societas Europaea (SE) Works Council, or an Societas Cooperativa Europaea (SCE) Works Council",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,voluntary,total number of part-time employees by head count,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"total number of employees, broken down by gender (male, female, other, not reported) in head count",True,male: 2216; female: 1103; Diverse: 88,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,a description of the assumptions used to compile the non-employee data,False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,gender pay gap by segment,False,,True
